id,'instance_id','repetition','stacks','tiers','stack.tier.ratio','container.density','empty.stack.pct','overstowing.stack.pct','overstowing.2cont.stack.pct','group.same.min','group.same.max','group.same.mean','group.same.stdev','top.good.min','top.good.max','top.good.mean','top.good.stdev','overstowage.pct','bflb','left.density','tier.weighted.groups','avg.l1.top.left.lg.group','cont.empty.grt.estack','pct.bottom.pct.on.top','algorithm', target,'runstatus'
1118,"cv_data4-5-12",1,5,6,1.2,0.666667,0,0.8,0.8,1,1,1,0,1,9,6,3.08221,0.366667,13,0.333333,0.489928,0.705882,0,0.6,"astar.symmullt.transmul",0.176,"ok"
1119,"cv_data4-5-12",1,5,6,1.2,0.666667,0,0.8,0.8,1,1,1,0,1,9,6,3.08221,0.366667,13,0.333333,0.489928,0.705882,0,0.6,"idastar.symmulgt.transmul",0.772,"ok"
1120,"cv_data4-5-12",1,5,6,1.2,0.666667,0,0.8,0.8,1,1,1,0,1,9,6,3.08221,0.366667,13,0.333333,0.489928,0.705882,0,0.6,"idastar.symmullt.transmul",0.78,"ok"
1121,"cv_data4-5-14",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,18,8.6,5.71314,0.433333,16,0.333333,0.483094,0.647059,0,0,"astar.symmulgt.transmul",4.804,"ok"
1122,"cv_data4-5-14",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,18,8.6,5.71314,0.433333,16,0.333333,0.483094,0.647059,0,0,"astar.symmullt.transmul",5.048,"ok"
1123,"cv_data4-5-14",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,18,8.6,5.71314,0.433333,16,0.333333,0.483094,0.647059,0,0,"idastar.symmulgt.transmul",4.892,"ok"
1124,"cv_data4-5-14",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,18,8.6,5.71314,0.433333,16,0.333333,0.483094,0.647059,0,0,"idastar.symmullt.transmul",3.864,"ok"
1125,"cv_data4-5-15",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,5.8,2.78568,0.466667,18,0.333333,0.461583,0.647059,0,0.4,"astar.symmulgt.transmul",6.28,"ok"
1126,"cv_data4-5-15",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,5.8,2.78568,0.466667,18,0.333333,0.461583,0.647059,0,0.4,"astar.symmullt.transmul",5.312,"ok"
1127,"cv_data4-5-15",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,5.8,2.78568,0.466667,18,0.333333,0.461583,0.647059,0,0.4,"idastar.symmulgt.transmul",6.936,"ok"
1128,"cv_data4-5-15",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,5.8,2.78568,0.466667,18,0.333333,0.461583,0.647059,0,0.4,"idastar.symmullt.transmul",5.968,"ok"
1129,"cv_data4-5-17",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,13,6,3.89872,0.466667,18,0.333333,0.465324,0.470588,0,0.4,"astar.symmulgt.transmul",197.196,"ok"
1130,"cv_data4-5-17",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,13,6,3.89872,0.466667,18,0.333333,0.465324,0.470588,0,0.4,"astar.symmullt.transmul",142.161,"ok"
1131,"cv_data4-5-17",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,13,6,3.89872,0.466667,18,0.333333,0.465324,0.470588,0,0.4,"idastar.symmulgt.transmul",82.777,"ok"
1132,"cv_data4-5-17",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,13,6,3.89872,0.466667,18,0.333333,0.465324,0.470588,0,0.4,"idastar.symmullt.transmul",66.976,"ok"
1133,"cv_data4-5-19",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,3,9,5.8,2.13542,0.4,16,0.333333,0.486259,0.882353,0,0.2,"astar.symmulgt.transmul",2.144,"ok"
1134,"cv_data4-5-19",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,3,9,5.8,2.13542,0.4,16,0.333333,0.486259,0.882353,0,0.2,"astar.symmullt.transmul",1.92,"ok"
1135,"cv_data4-5-19",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,3,9,5.8,2.13542,0.4,16,0.333333,0.486259,0.882353,0,0.2,"idastar.symmulgt.transmul",0.804,"ok"
1136,"cv_data4-5-19",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,3,9,5.8,2.13542,0.4,16,0.333333,0.486259,0.882353,0,0.2,"idastar.symmullt.transmul",0.56,"ok"
1137,"cv_data4-5-2",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.4,3.92938,0.433333,16,0.333333,0.471799,0.588235,0,0.4,"astar.symmulgt.transmul",0.324,"ok"
1138,"cv_data4-5-2",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.4,3.92938,0.433333,16,0.333333,0.471799,0.588235,0,0.4,"astar.symmullt.transmul",0.296,"ok"
1139,"cv_data4-5-2",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.4,3.92938,0.433333,16,0.333333,0.471799,0.588235,0,0.4,"idastar.symmulgt.transmul",1.312,"ok"
1140,"cv_data4-5-2",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.4,3.92938,0.433333,16,0.333333,0.471799,0.588235,0,0.4,"idastar.symmullt.transmul",0.788,"ok"
1141,"cv_data4-5-20",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.6,4.36348,0.433333,15,0.333333,0.474604,0.764706,0,0,"astar.symmulgt.transmul",0.332,"ok"
1142,"cv_data4-5-20",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.6,4.36348,0.433333,15,0.333333,0.474604,0.764706,0,0,"astar.symmullt.transmul",0.7,"ok"
1143,"cv_data4-5-20",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.6,4.36348,0.433333,15,0.333333,0.474604,0.764706,0,0,"idastar.symmulgt.transmul",0.508,"ok"
1144,"cv_data4-5-20",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.6,4.36348,0.433333,15,0.333333,0.474604,0.764706,0,0,"idastar.symmullt.transmul",0.336,"ok"
1145,"cv_data4-5-21",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,4.2,2.31517,0.4,16,0.333333,0.446835,0.588235,0,0,"astar.symmulgt.transmul",589.337,"ok"
1146,"cv_data4-5-21",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,4.2,2.31517,0.4,16,0.333333,0.446835,0.588235,0,0,"astar.symmullt.transmul",624.091,"ok"
1147,"cv_data4-5-21",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,4.2,2.31517,0.4,16,0.333333,0.446835,0.588235,0,0,"idastar.symmulgt.transmul",3.956,"ok"
1148,"cv_data4-5-21",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,4.2,2.31517,0.4,16,0.333333,0.446835,0.588235,0,0,"idastar.symmullt.transmul",3.816,"ok"
1149,"cv_data4-5-22",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.8,2.92575,0.466667,18,0.333333,0.445468,0.470588,0,0,"astar.symmulgt.transmul",2.244,"ok"
1150,"cv_data4-5-22",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.8,2.92575,0.466667,18,0.333333,0.445468,0.470588,0,0,"astar.symmullt.transmul",2.692,"ok"
1151,"cv_data4-5-22",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.8,2.92575,0.466667,18,0.333333,0.445468,0.470588,0,0,"idastar.symmulgt.transmul",0.48,"ok"
1152,"cv_data4-5-22",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.8,2.92575,0.466667,18,0.333333,0.445468,0.470588,0,0,"idastar.symmullt.transmul",0.472,"ok"
1153,"cv_data4-5-23",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.6,3.49857,0.433333,17,0.333333,0.460432,0.411765,0,0,"astar.symmulgt.transmul",1.516,"ok"
1154,"cv_data4-5-23",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.6,3.49857,0.433333,17,0.333333,0.460432,0.411765,0,0,"astar.symmullt.transmul",1.688,"ok"
1155,"cv_data4-5-23",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.6,3.49857,0.433333,17,0.333333,0.460432,0.411765,0,0,"idastar.symmulgt.transmul",1.78,"ok"
1156,"cv_data4-5-23",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.6,3.49857,0.433333,17,0.333333,0.460432,0.411765,0,0,"idastar.symmullt.transmul",1.56,"ok"
1157,"cv_data4-5-24",1,5,6,1.2,0.666667,0,0.8,0.8,1,1,1,0,2,8,4.25,2.27761,0.333333,12,0.333333,0.454101,0.588235,0,0.2,"astar.symmulgt.transmul",0.276,"ok"
1158,"cv_data4-5-24",1,5,6,1.2,0.666667,0,0.8,0.8,1,1,1,0,2,8,4.25,2.27761,0.333333,12,0.333333,0.454101,0.588235,0,0.2,"astar.symmullt.transmul",0.268,"ok"
1159,"cv_data4-5-24",1,5,6,1.2,0.666667,0,0.8,0.8,1,1,1,0,2,8,4.25,2.27761,0.333333,12,0.333333,0.454101,0.588235,0,0.2,"idastar.symmulgt.transmul",0.016,"ok"
1160,"cv_data4-5-24",1,5,6,1.2,0.666667,0,0.8,0.8,1,1,1,0,2,8,4.25,2.27761,0.333333,12,0.333333,0.454101,0.588235,0,0.2,"idastar.symmullt.transmul",0.016,"ok"
1161,"cv_data4-5-25",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,18,9.8,6.04649,0.466667,17,0.333333,0.490504,0.823529,0,0.2,"astar.symmulgt.transmul",2.884,"ok"
1162,"cv_data4-5-25",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,18,9.8,6.04649,0.466667,17,0.333333,0.490504,0.823529,0,0.2,"astar.symmullt.transmul",2.788,"ok"
1163,"cv_data4-5-25",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,18,9.8,6.04649,0.466667,17,0.333333,0.490504,0.823529,0,0.2,"idastar.symmulgt.transmul",0.836,"ok"
1164,"cv_data4-5-25",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,18,9.8,6.04649,0.466667,17,0.333333,0.490504,0.823529,0,0.2,"idastar.symmullt.transmul",0.764,"ok"
1165,"cv_data4-5-26",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,4.6,3.00666,0.433333,17,0.333333,0.47,0.764706,0,0.2,"astar.symmulgt.transmul",5.028,"ok"
1166,"cv_data4-5-26",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,4.6,3.00666,0.433333,17,0.333333,0.47,0.764706,0,0.2,"astar.symmullt.transmul",5.9,"ok"
1167,"cv_data4-5-26",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,4.6,3.00666,0.433333,17,0.333333,0.47,0.764706,0,0.2,"idastar.symmulgt.transmul",12.525,"ok"
1168,"cv_data4-5-26",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,4.6,3.00666,0.433333,17,0.333333,0.47,0.764706,0,0.2,"idastar.symmullt.transmul",11.317,"ok"
1169,"cv_data4-5-27",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.4,3.97995,0.333333,12,0.333333,0.497842,0.588235,0,0.4,"astar.symmulgt.transmul",2.308,"ok"
1170,"cv_data4-5-27",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.4,3.97995,0.333333,12,0.333333,0.497842,0.588235,0,0.4,"astar.symmullt.transmul",2.416,"ok"
1171,"cv_data4-5-27",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.4,3.97995,0.333333,12,0.333333,0.497842,0.588235,0,0.4,"idastar.symmulgt.transmul",2.304,"ok"
1172,"cv_data4-5-27",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.4,3.97995,0.333333,12,0.333333,0.497842,0.588235,0,0.4,"idastar.symmullt.transmul",1.604,"ok"
1173,"cv_data4-5-28",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.2,3.86782,0.366667,13,0.333333,0.510072,0.588235,0,0.4,"astar.symmulgt.transmul",0.26,"ok"
1174,"cv_data4-5-28",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.2,3.86782,0.366667,13,0.333333,0.510072,0.588235,0,0.4,"astar.symmullt.transmul",0.272,"ok"
1175,"cv_data4-5-28",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.2,3.86782,0.366667,13,0.333333,0.510072,0.588235,0,0.4,"idastar.symmulgt.transmul",0.084,"ok"
1176,"cv_data4-5-28",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.2,3.86782,0.366667,13,0.333333,0.510072,0.588235,0,0.4,"idastar.symmullt.transmul",0.084,"ok"
1177,"cv_data4-5-29",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,16,6.6,5.23832,0.433333,16,0.333333,0.461871,0.529412,0,0.2,"astar.symmulgt.transmul",10.721,"ok"
1178,"cv_data4-5-29",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,16,6.6,5.23832,0.433333,16,0.333333,0.461871,0.529412,0,0.2,"astar.symmullt.transmul",11.181,"ok"
1179,"cv_data4-5-29",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,16,6.6,5.23832,0.433333,16,0.333333,0.461871,0.529412,0,0.2,"idastar.symmulgt.transmul",5.036,"ok"
1180,"cv_data4-5-29",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,16,6.6,5.23832,0.433333,16,0.333333,0.461871,0.529412,0,0.2,"idastar.symmullt.transmul",3.204,"ok"
1181,"cv_data4-5-3",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,12,7.4,3.44093,0.466667,18,0.333333,0.468273,0.529412,0,0.4,"astar.symmulgt.transmul",0.464,"ok"
1182,"cv_data4-5-3",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,12,7.4,3.44093,0.466667,18,0.333333,0.468273,0.529412,0,0.4,"astar.symmullt.transmul",0.8,"ok"
1183,"cv_data4-5-3",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,12,7.4,3.44093,0.466667,18,0.333333,0.468273,0.529412,0,0.4,"idastar.symmulgt.transmul",0.048,"ok"
1184,"cv_data4-5-3",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,12,7.4,3.44093,0.466667,18,0.333333,0.468273,0.529412,0,0.4,"idastar.symmullt.transmul",0.08,"ok"
1185,"cv_data4-5-30",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,8,4.2,2.31517,0.466667,18,0.333333,0.433237,0.529412,0,0,"astar.symmulgt.transmul",19.449,"ok"
1186,"cv_data4-5-30",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,8,4.2,2.31517,0.466667,18,0.333333,0.433237,0.529412,0,0,"astar.symmullt.transmul",14.937,"ok"
1187,"cv_data4-5-30",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,8,4.2,2.31517,0.466667,18,0.333333,0.433237,0.529412,0,0,"idastar.symmulgt.transmul",2.94,"ok"
1188,"cv_data4-5-30",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,8,4.2,2.31517,0.466667,18,0.333333,0.433237,0.529412,0,0,"idastar.symmullt.transmul",2.928,"ok"
1189,"cv_data4-5-31",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,13,6.6,5.004,0.466667,17,0.333333,0.457482,0.705882,0,0,"astar.symmulgt.transmul",0.1,"ok"
1190,"cv_data4-5-31",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,13,6.6,5.004,0.466667,17,0.333333,0.457482,0.705882,0,0,"astar.symmullt.transmul",0.096,"ok"
1191,"cv_data4-5-31",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,13,6.6,5.004,0.466667,17,0.333333,0.457482,0.705882,0,0,"idastar.symmulgt.transmul",0.368,"ok"
1192,"cv_data4-5-31",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,13,6.6,5.004,0.466667,17,0.333333,0.457482,0.705882,0,0,"idastar.symmullt.transmul",0.268,"ok"
1193,"cv_data4-5-32",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,8,14,10.8,2.31517,0.5,19,0.333333,0.521727,0.647059,0,0.6,"astar.symmulgt.transmul",3.484,"ok"
1194,"cv_data4-5-32",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,8,14,10.8,2.31517,0.5,19,0.333333,0.521727,0.647059,0,0.6,"astar.symmullt.transmul",2.972,"ok"
1195,"cv_data4-5-32",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,8,14,10.8,2.31517,0.5,19,0.333333,0.521727,0.647059,0,0.6,"idastar.symmulgt.transmul",1.552,"ok"
1196,"cv_data4-5-32",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,8,14,10.8,2.31517,0.5,19,0.333333,0.521727,0.647059,0,0.6,"idastar.symmullt.transmul",1.424,"ok"
1197,"cv_data4-5-34",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,13,6.4,4.17612,0.466667,17,0.333333,0.469281,0.705882,0,0.2,"astar.symmulgt.transmul",21.013,"ok"
1198,"cv_data4-5-34",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,13,6.4,4.17612,0.466667,17,0.333333,0.469281,0.705882,0,0.2,"astar.symmullt.transmul",17.137,"ok"
1199,"cv_data4-5-34",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,13,6.4,4.17612,0.466667,17,0.333333,0.469281,0.705882,0,0.2,"idastar.symmulgt.transmul",6.148,"ok"
1200,"cv_data4-5-34",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,13,6.4,4.17612,0.466667,17,0.333333,0.469281,0.705882,0,0.2,"idastar.symmullt.transmul",13.081,"ok"
1201,"cv_data4-5-35",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,3.6,2.15407,0.333333,13,0.333333,0.47,0.705882,0,0,"astar.symmulgt.transmul",2.136,"ok"
1202,"cv_data4-5-35",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,3.6,2.15407,0.333333,13,0.333333,0.47,0.705882,0,0,"astar.symmullt.transmul",1.692,"ok"
1203,"cv_data4-5-35",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,3.6,2.15407,0.333333,13,0.333333,0.47,0.705882,0,0,"idastar.symmulgt.transmul",3.664,"ok"
1204,"cv_data4-5-35",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,3.6,2.15407,0.333333,13,0.333333,0.47,0.705882,0,0,"idastar.symmullt.transmul",2.88,"ok"
1205,"cv_data4-5-39",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,11,5.8,3.76298,0.4,15,0.333333,0.466691,0.823529,0,0.2,"astar.symmulgt.transmul",2.1,"ok"
1206,"cv_data4-5-39",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,11,5.8,3.76298,0.4,15,0.333333,0.466691,0.823529,0,0.2,"astar.symmullt.transmul",1.928,"ok"
1207,"cv_data4-5-39",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,11,5.8,3.76298,0.4,15,0.333333,0.466691,0.823529,0,0.2,"idastar.symmulgt.transmul",7.292,"ok"
1208,"cv_data4-5-39",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,11,5.8,3.76298,0.4,15,0.333333,0.466691,0.823529,0,0.2,"idastar.symmullt.transmul",5.504,"ok"
1209,"cv_data4-5-5",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,4,2.82843,0.366667,14,0.333333,0.430647,0.529412,0,0,"astar.symmulgt.transmul",1.448,"ok"
1210,"cv_data4-5-5",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,4,2.82843,0.366667,14,0.333333,0.430647,0.529412,0,0,"astar.symmullt.transmul",0.66,"ok"
1211,"cv_data4-5-5",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,4,2.82843,0.366667,14,0.333333,0.430647,0.529412,0,0,"idastar.symmulgt.transmul",0.136,"ok"
1212,"cv_data4-5-5",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,4,2.82843,0.366667,14,0.333333,0.430647,0.529412,0,0,"idastar.symmullt.transmul",0.116,"ok"
1213,"cv_data4-5-9",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,14,8.2,4.30813,0.466667,17,0.333333,0.481079,0.647059,0,0.4,"astar.symmulgt.transmul",1.484,"ok"
1214,"cv_data4-5-9",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,14,8.2,4.30813,0.466667,17,0.333333,0.481079,0.647059,0,0.4,"astar.symmullt.transmul",1.46,"ok"
1215,"cv_data4-5-9",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,14,8.2,4.30813,0.466667,17,0.333333,0.481079,0.647059,0,0.4,"idastar.symmulgt.transmul",1.256,"ok"
1216,"cv_data4-5-9",1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,14,8.2,4.30813,0.466667,17,0.333333,0.481079,0.647059,0,0.4,"idastar.symmullt.transmul",0.736,"ok"
1217,"cv_data4-6-1",1,6,6,1,0.666667,0,1,1,1,1,1,0,1,14,8,4.86484,0.416667,18,0.333333,0.473421,0.666667,0,0.333333,"astar.symmulgt.transmul",471.613,"ok"
1218,"cv_data4-6-1",1,6,6,1,0.666667,0,1,1,1,1,1,0,1,14,8,4.86484,0.416667,18,0.333333,0.473421,0.666667,0,0.333333,"astar.symmullt.transmul",413.73,"ok"
1219,"cv_data4-6-1",1,6,6,1,0.666667,0,1,1,1,1,1,0,1,14,8,4.86484,0.416667,18,0.333333,0.473421,0.666667,0,0.333333,"idastar.symmulgt.transmul",377.572,"ok"
1220,"cv_data4-6-1",1,6,6,1,0.666667,0,1,1,1,1,1,0,1,14,8,4.86484,0.416667,18,0.333333,0.473421,0.666667,0,0.333333,"idastar.symmullt.transmul",236.251,"ok"
1221,"cv_data4-6-10",1,6,6,1,0.666667,0,1,1,1,1,1,0,2,11,7,3.16228,0.416667,19,0.333333,0.468076,0.666667,0,0.166667,"astar.symmulgt.transmul",0.86,"ok"
1222,"cv_data4-6-10",1,6,6,1,0.666667,0,1,1,1,1,1,0,2,11,7,3.16228,0.416667,19,0.333333,0.468076,0.666667,0,0.166667,"astar.symmullt.transmul",0.712,"ok"
1223,"cv_data4-6-10",1,6,6,1,0.666667,0,1,1,1,1,1,0,2,11,7,3.16228,0.416667,19,0.333333,0.468076,0.666667,0,0.166667,"idastar.symmulgt.transmul",0.26,"ok"
1224,"cv_data4-6-10",1,6,6,1,0.666667,0,1,1,1,1,1,0,2,11,7,3.16228,0.416667,19,0.333333,0.468076,0.666667,0,0.166667,"idastar.symmullt.transmul",0.248,"ok"
1225,"cv_data4-6-11",1,6,6,1,0.666667,0,1,1,1,1,1,0,1,16,6.5,5.25198,0.388889,17,0.333333,0.483463,0.666667,0,0.166667,"astar.symmulgt.transmul",0.48,"ok"
1226,"cv_data4-6-11",1,6,6,1,0.666667,0,1,1,1,1,1,0,1,16,6.5,5.25198,0.388889,17,0.333333,0.483463,0.666667,0,0.166667,"astar.symmullt.transmul",0.388,"ok"
1227,"cv_data4-6-11",1,6,6,1,0.666667,0,1,1,1,1,1,0,1,16,6.5,5.25198,0.388889,17,0.333333,0.483463,0.666667,0,0.166667,"idastar.symmulgt.transmul",0.76,"ok"
1228,"cv_data4-6-11",1,6,6,1,0.666667,0,1,1,1,1,1,0,1,16,6.5,5.25198,0.388889,17,0.333333,0.483463,0.666667,0,0.166667,"idastar.symmullt.transmul",0.42,"ok"
1229,"cv_data4-6-12",1,6,6,1,0.666667,0,1,1,1,1,1,0,3,17,9.83333,4.56131,0.444444,19,0.333333,0.476469,0.333333,0,0.5,"astar.symmulgt.transmul",47.367,"ok"
1230,"cv_data4-6-12",1,6,6,1,0.666667,0,1,1,1,1,1,0,3,17,9.83333,4.56131,0.444444,19,0.333333,0.476469,0.333333,0,0.5,"astar.symmullt.transmul",44.011,"ok"
1231,"cv_data4-6-12",1,6,6,1,0.666667,0,1,1,1,1,1,0,3,17,9.83333,4.56131,0.444444,19,0.333333,0.476469,0.333333,0,0.5,"idastar.symmulgt.transmul",5.664,"ok"
1232,"cv_data4-6-12",1,6,6,1,0.666667,0,1,1,1,1,1,0,3,17,9.83333,4.56131,0.444444,19,0.333333,0.476469,0.333333,0,0.5,"idastar.symmullt.transmul",4.856,"ok"
1233,"cv_data4-6-13",1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,2,16,7,4.81664,0.25,10,0.333333,0.48796,0.611111,0,0.166667,"astar.symmulgt.transmul",5.82,"ok"
1234,"cv_data4-6-13",1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,2,16,7,4.81664,0.25,10,0.333333,0.48796,0.611111,0,0.166667,"astar.symmullt.transmul",5.708,"ok"
1235,"cv_data4-6-13",1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,2,16,7,4.81664,0.25,10,0.333333,0.48796,0.611111,0,0.166667,"idastar.symmulgt.transmul",3.632,"ok"
1236,"cv_data4-6-13",1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,2,16,7,4.81664,0.25,10,0.333333,0.48796,0.611111,0,0.166667,"idastar.symmullt.transmul",2.04,"ok"
1237,"cv_data4-6-14",1,6,6,1,0.666667,0,1,1,1,1,1,0,1,22,9.5,7.32006,0.361111,15,0.333333,0.498751,0.833333,0,0,"astar.symmulgt.transmul",0.408,"ok"
1238,"cv_data4-6-14",1,6,6,1,0.666667,0,1,1,1,1,1,0,1,22,9.5,7.32006,0.361111,15,0.333333,0.498751,0.833333,0,0,"astar.symmullt.transmul",0.336,"ok"
1239,"cv_data4-6-14",1,6,6,1,0.666667,0,1,1,1,1,1,0,1,22,9.5,7.32006,0.361111,15,0.333333,0.498751,0.833333,0,0,"idastar.symmulgt.transmul",0.104,"ok"
1240,"cv_data4-6-14",1,6,6,1,0.666667,0,1,1,1,1,1,0,1,22,9.5,7.32006,0.361111,15,0.333333,0.498751,0.833333,0,0,"idastar.symmullt.transmul",0.052,"ok"
1241,"cv_data4-6-15",1,6,6,1,0.666667,0,1,1,1,1,1,0,2,15,8.83333,4.0586,0.444444,20,0.333333,0.469724,0.555556,0,0.333333,"astar.symmulgt.transmul",1.604,"ok"
1242,"cv_data4-6-15",1,6,6,1,0.666667,0,1,1,1,1,1,0,2,15,8.83333,4.0586,0.444444,20,0.333333,0.469724,0.555556,0,0.333333,"astar.symmullt.transmul",1.292,"ok"
1243,"cv_data4-6-15",1,6,6,1,0.666667,0,1,1,1,1,1,0,2,15,8.83333,4.0586,0.444444,20,0.333333,0.469724,0.555556,0,0.333333,"idastar.symmulgt.transmul",3.716,"ok"
1244,"cv_data4-6-15",1,6,6,1,0.666667,0,1,1,1,1,1,0,2,15,8.83333,4.0586,0.444444,20,0.333333,0.469724,0.555556,0,0.333333,"idastar.symmullt.transmul",2.808,"ok"
1245,"cv_data4-6-16",1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,3,18,9.4,6.01997,0.333333,13,0.333333,0.51284,0.833333,0,0.333333,"astar.symmulgt.transmul",3.812,"ok"
1246,"cv_data4-6-16",1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,3,18,9.4,6.01997,0.333333,13,0.333333,0.51284,0.833333,0,0.333333,"astar.symmullt.transmul",4.108,"ok"
1247,"cv_data4-6-16",1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,3,18,9.4,6.01997,0.333333,13,0.333333,0.51284,0.833333,0,0.333333,"idastar.symmulgt.transmul",9.345,"ok"
